store_id,product_id,date,category,sales,price,Discount_Applied,safety_stock,lead_time_days,promotion,is_outlier,day_of_week,day_of_month,week_of_year,month,quarter,is_weekend,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_mean_28,rolling_std_28,store_id_Germany,store_id_India,store_id_Pakistan,store_id_UAE,store_id_UK,store_id_USA,product_id_4K Smart TV,product_id_Air Fryer,product_id_Blender,product_id_Coffee Maker,product_id_Cotton T-Shirt,product_id_Cycling Helmet,product_id_Denim Jeans,product_id_Dumbbell Set,product_id_Face Wash,product_id_Football,product_id_Formal Shirt,product_id_Gaming Laptop,product_id_Hair Serum,product_id_Lipstick Set,product_id_Microwave Oven,product_id_Moisturizing Cream,product_id_Perfume,product_id_Running Shoes,product_id_Smartphone 128GB,product_id_Smartwatch,product_id_Tennis Racket,product_id_Vacuum Cleaner,product_id_Winter Jacket,product_id_Wireless Noise-Canceling Headphones,product_id_Yoga Mat,category_Apparel,category_Beauty,category_Electronics,category_Home & Kitchen,category_Sports
Pakistan,Formal Shirt,2026-04-21,Apparel,2.0,19.87,0.05,20.0,2.0,1.0,0.0,1,21,17,4,2,0,0.0,0.0,0.0,0.0,0.14285714285714285,0.377964473009207,0.21428571428571427,0.4642857142857143,0.9615628812527984,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Pakistan,Formal Shirt,2026-04-23,Apparel,2.0,84.53,0.03,20.0,2.0,1.0,0.0,3,23,17,4,2,0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7559289460184446,0.21428571428571427,0.42857142857142855,0.8789122666607749,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Pakistan,Formal Shirt,2026-05-27,Apparel,2.0,66.99,0.11,20.0,2.0,1.0,0.0,2,27,22,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Pakistan,Formal Shirt,2026-05-28,Apparel,2.0,109.52,0.04,20.0,2.0,1.0,0.0,3,28,22,5,2,0,2.0,0.0,0.0,0.0,0.2857142857142857,0.7559289460184446,0.14285714285714285,0.07142857142857142,0.377964473009239,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Pakistan,Gaming Laptop,2026-04-06,Electronics,1.0,1403.14,0.02,20.0,2.0,1.0,0.0,0,6,15,4,2,0,0.0,3.0,0.0,3.0,0.5714285714285714,1.1338934190276744,0.6428571428571429,0.5357142857142857,1.1049431980420856,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Pakistan,Gaming Laptop,2026-04-07,Electronics,3.0,815.85,0.09,20.0,2.0,1.0,0.0,1,7,15,4,2,0,1.0,0.0,2.0,0.0,0.2857142857142857,0.4879500364742516,0.7142857142857143,0.4642857142857143,0.9993384054849735,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Pakistan,Gaming Laptop,2026-04-10,Electronics,2.0,1138.77,0.11,20.0,2.0,1.0,0.0,4,10,15,4,2,0,0.0,0.0,0.0,0.0,0.5714285714285714,1.1338934190276744,0.5714285714285714,0.4642857142857143,0.9993384054849735,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Pakistan,Gaming Laptop,2026-04-11,Electronics,4.0,326.15,0.09,20.0,2.0,1.0,0.0,5,11,15,4,2,1,2.0,0.0,0.0,0.0,0.8571428571428571,1.2149857925879042,0.7142857142857143,0.5357142857142857,1.0357370915204898,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Pakistan,Gaming Laptop,2026-04-20,Electronics,3.0,1419.16,0.0,20.0,2.0,0.0,0.0,0,20,17,4,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.6785714285714286,1.2187902754164623,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Pakistan,Gaming Laptop,2026-04-22,Electronics,3.0,811.79,0.0,20.0,2.0,0.0,0.0,2,22,17,4,2,0,0.0,0.0,0.0,3.0,0.42857142857142855,1.1338934190276746,0.6428571428571429,0.7142857142857143,1.2724180205607039,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Pakistan,Gaming Laptop,2026-04-26,Electronics,2.0,555.53,0.08,20.0,2.0,1.0,0.0,6,26,17,4,2,1,0.0,0.0,0.0,0.0,0.8571428571428571,1.4638501094227934,0.42857142857142855,0.7142857142857143,1.2724180205607039,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Pakistan,Gaming Laptop,2026-04-27,Electronics,2.0,460.89,0.03,20.0,2.0,1.0,0.0,0,27,18,4,2,0,2.0,3.0,0.0,3.0,1.1428571428571428,1.4638501094227927,0.5714285714285714,0.7857142857142857,1.2868895275370986,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Pakistan,Gaming Laptop,2026-05-01,Electronics,4.0,777.72,0.13,20.0,2.0,1.0,0.0,4,1,18,5,2,0,0.0,0.0,0.0,0.0,0.5714285714285714,0.9759000729485245,0.7142857142857143,0.7142857142857143,1.2429696476477394,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Pakistan,Gaming Laptop,2026-05-03,Electronics,2.0,275.83,0.01,20.0,2.0,1.0,0.0,6,3,18,5,2,1,0.0,2.0,0.0,0.0,1.1428571428571428,1.5735915849388797,1.0,0.8571428571428571,1.3801311186847087,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Pakistan,Gaming Laptop,2026-05-05,Electronics,2.0,389.83,0.13,20.0,2.0,1.0,0.0,1,5,19,5,2,0,0.0,0.0,0.0,3.0,0.8571428571428571,1.5735915849388804,0.9285714285714286,0.8928571428571429,1.3968028497458764,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Pakistan,Gaming Laptop,2026-05-17,Electronics,2.0,1082.75,0.0,20.0,2.0,0.0,0.0,6,17,20,5,2,1,0.0,0.0,2.0,0.0,0.0,0.0,0.2857142857142857,0.6428571428571429,1.1930131697849877,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Pakistan,Gaming Laptop,2026-05-21,Electronics,3.0,279.98,0.01,20.0,2.0,1.0,0.0,3,21,21,5,2,0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7559289460184446,0.14285714285714285,0.5,1.0363754503432019,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Pakistan,Gaming Laptop,2026-05-22,Electronics,1.0,1088.57,0.02,20.0,2.0,1.0,0.0,4,22,21,5,2,0,3.0,0.0,0.0,0.0,0.7142857142857143,1.2535663410560105,0.35714285714285715,0.6071428571428571,1.1333099904225388,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Pakistan,Gaming Laptop,2026-05-27,Electronics,4.0,243.695,0.12,20.0,2.0,1.0,0.0,2,27,22,5,2,0,0.0,0.0,0.0,0.0,0.5714285714285714,1.1338934190276744,0.42857142857142855,0.5,1.0715167512214399,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Pakistan,Gaming Laptop,2026-05-29,Electronics,1.0,993.83,0.07,20.0,2.0,1.0,0.0,4,29,22,5,2,0,0.0,1.0,0.0,4.0,0.7142857142857143,1.4960264830861854,0.7142857142857143,0.6428571428571429,1.2535663410560176,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Pakistan,Hair Serum,2026-04-13,Beauty,1.0,19.64,0.11,20.0,2.0,1.0,0.0,0,13,16,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.5909368402852773,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Hair Serum,2026-04-19,Beauty,2.0,18.42,0.13,20.0,2.0,1.0,0.0,6,19,16,4,2,1,0.0,0.0,0.0,0.0,0.14285714285714285,0.3779644730092179,0.07142857142857142,0.17857142857142858,0.6118321864193013,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Hair Serum,2026-04-23,Beauty,3.0,12.63,0.11,20.0,2.0,1.0,0.0,3,23,17,4,2,0,0.0,0.0,0.0,3.0,0.2857142857142857,0.7559289460184497,0.21428571428571427,0.21428571428571427,0.6862211530545158,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Hair Serum,2026-05-01,Beauty,1.0,64.42,0.09,20.0,2.0,1.0,0.0,4,1,18,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.21428571428571427,0.6862211530545158,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Hair Serum,2026-05-26,Beauty,2.0,73.56,0.04,20.0,2.0,1.0,0.0,1,26,22,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.18898223650460844,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Hair Serum,2026-05-27,Beauty,3.0,26.34,0.03,20.0,2.0,1.0,0.0,2,27,22,5,2,0,2.0,0.0,0.0,0.0,0.2857142857142857,0.7559289460184496,0.14285714285714285,0.10714285714285714,0.4162696521251836,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Lipstick Set,2026-04-04,Beauty,5.0,39.96,0.11,20.0,2.0,1.0,1.0,5,4,14,4,2,1,0.0,0.0,0.0,0.0,0.42857142857142855,1.1338934190276795,0.42857142857142855,0.21428571428571427,0.7867957924694371,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Lipstick Set,2026-04-06,Beauty,1.0,54.3,0.03,20.0,2.0,1.0,0.0,0,6,15,4,2,0,0.0,3.0,0.0,0.0,1.1428571428571428,2.0354009783964284,0.7857142857142857,0.39285714285714285,1.1968874978625488,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Lipstick Set,2026-05-04,Beauty,1.0,79.59,0.11,20.0,2.0,1.0,0.0,0,4,19,5,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03571428571428571,0.18898223650458915,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Lipstick Set,2026-05-07,Beauty,1.0,32.11,0.08,20.0,2.0,1.0,0.0,3,7,19,5,2,0,0.0,0.0,0.0,0.0,0.14285714285714285,0.3779644730092215,0.07142857142857142,0.03571428571428571,0.18898223650458915,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Lipstick Set,2026-05-09,Beauty,2.0,68.23,0.14,20.0,2.0,1.0,0.0,5,9,19,5,2,1,0.0,0.0,0.0,0.0,0.2857142857142857,0.4879500364742621,0.14285714285714285,0.07142857142857142,0.2622652641564633,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Lipstick Set,2026-05-13,Beauty,3.0,27.27,0.02,20.0,2.0,1.0,0.0,2,13,20,5,2,0,0.0,0.0,0.0,0.0,0.42857142857142855,0.7867957924694403,0.2857142857142857,0.14285714285714285,0.4483951394230222,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Lipstick Set,2026-05-17,Beauty,3.0,44.84,0.09,20.0,2.0,1.0,0.0,6,17,20,5,2,1,0.0,0.0,0.0,0.0,0.42857142857142855,1.13389341902768,0.5,0.25,0.700528900717687,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Lipstick Set,2026-05-18,Beauty,1.0,72.19,0.1,20.0,2.0,1.0,0.0,0,18,21,5,2,0,3.0,0.0,1.0,0.0,0.8571428571428571,1.4638501094227983,0.7142857142857143,0.35714285714285715,0.8698354767504868,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Lipstick Set,2026-05-20,Beauty,2.0,20.72,0.08,20.0,2.0,1.0,0.0,2,20,21,5,2,0,0.0,3.0,0.0,0.0,1.0,1.4142135623730934,0.7142857142857143,0.39285714285714285,0.8751417118804279,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Microwave Oven,2026-04-06,Home & Kitchen,1.0,57.14,0.06,20.0,2.0,1.0,0.0,0,6,15,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.32142857142857145,0.8629652337776966,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Pakistan,Microwave Oven,2026-04-08,Home & Kitchen,1.0,61.14,0.01,20.0,2.0,1.0,0.0,2,8,15,4,2,0,0.0,0.0,3.0,0.0,0.14285714285714285,0.3779644730092403,0.2857142857142857,0.35714285714285715,0.8698354767504924,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Pakistan,Microwave Oven,2026-04-14,Home & Kitchen,1.0,108.92,0.07,20.0,2.0,1.0,0.0,1,14,16,4,2,0,0.0,0.0,0.0,0.0,0.14285714285714285,0.37796447300924024,0.14285714285714285,0.32142857142857145,0.8189230248533256,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Pakistan,Microwave Oven,2026-04-16,Home & Kitchen,3.0,276.4,0.12,20.0,2.0,1.0,0.0,3,16,16,4,2,0,0.0,0.0,0.0,0.0,0.14285714285714285,0.37796447300924024,0.21428571428571427,0.35714285714285715,0.8261595987094034,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Pakistan,Microwave Oven,2026-05-08,Home & Kitchen,3.0,231.39,0.12,20.0,2.0,1.0,0.0,4,8,19,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.5909368402852788,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Pakistan,Microwave Oven,2026-05-13,Home & Kitchen,3.0,294.7,0.13,20.0,2.0,1.0,0.0,2,13,20,5,2,0,0.0,0.0,0.0,0.0,0.42857142857142855,1.1338934190276857,0.21428571428571427,0.21428571428571427,0.7867957924694432,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Pakistan,Microwave Oven,2026-05-19,Home & Kitchen,3.0,138.94,0.02,20.0,2.0,1.0,0.0,1,19,21,5,2,0,0.0,0.0,0.0,0.0,0.42857142857142855,1.1338934190276857,0.42857142857142855,0.21428571428571427,0.7867957924694432,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Pakistan,Microwave Oven,2026-05-23,Home & Kitchen,2.0,114.03,0.14,20.0,2.0,1.0,0.0,5,23,21,5,2,1,0.0,0.0,0.0,0.0,0.42857142857142855,1.1338934190276857,0.42857142857142855,0.32142857142857145,0.944911182523068,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Pakistan,Moisturizing Cream,2026-04-23,Beauty,3.0,41.72,0.05,20.0,2.0,1.0,0.0,3,23,17,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.3779644730092366,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Moisturizing Cream,2026-04-29,Beauty,1.0,13.75,0.09,20.0,2.0,1.0,0.0,2,29,18,4,2,0,0.0,0.0,0.0,0.0,0.42857142857142855,1.133893419027682,0.21428571428571427,0.10714285714285714,0.5669467095138471,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Moisturizing Cream,2026-04-30,Beauty,3.0,16.72,0.05,20.0,2.0,1.0,0.0,3,30,18,4,2,0,1.0,3.0,0.0,0.0,0.5714285714285714,1.1338934190276821,0.2857142857142857,0.14285714285714285,0.5909368402852849,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Moisturizing Cream,2026-05-02,Beauty,3.0,78.3,0.04,20.0,2.0,1.0,0.0,5,2,18,5,2,1,0.0,0.0,0.0,0.0,0.5714285714285714,1.1338934190276821,0.5,0.25,0.7993052538854578,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Moisturizing Cream,2026-05-07,Beauty,2.0,36.19,0.15,20.0,2.0,1.0,0.0,3,7,19,5,2,0,0.0,3.0,3.0,0.0,0.8571428571428571,1.4638501094228,0.7142857142857143,0.35714285714285715,0.9511897312113458,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Moisturizing Cream,2026-05-10,Beauty,3.0,74.67,0.08,20.0,2.0,1.0,0.0,6,10,19,5,2,1,0.0,0.0,0.0,0.0,0.2857142857142857,0.7559289460184546,0.6428571428571429,0.42857142857142855,0.9973509887241312,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Moisturizing Cream,2026-05-19,Beauty,2.0,7.22,0.08,20.0,2.0,1.0,0.0,1,19,21,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.5357142857142857,1.1049431980420885,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Moisturizing Cream,2026-05-21,Beauty,1.0,29.48,0.1,20.0,2.0,1.0,0.0,3,21,21,5,2,0,0.0,0.0,2.0,3.0,0.2857142857142857,0.7559289460184545,0.5,0.6071428571428571,1.1333099904225419,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Moisturizing Cream,2026-05-27,Beauty,2.0,12.77,0.02,20.0,2.0,1.0,0.0,2,27,22,5,2,0,0.0,0.0,0.0,1.0,0.14285714285714285,0.3779644730092271,0.21428571428571427,0.5357142857142857,1.035737091520493,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Moisturizing Cream,2026-05-31,Beauty,5.0,30.15,0.13,20.0,2.0,1.0,1.0,6,31,22,5,2,1,0.0,0.0,0.0,0.0,0.2857142857142857,0.7559289460184545,0.35714285714285715,0.35714285714285715,0.8261595987094079,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Moisturizing Cream,2026-06-01,Beauty,3.0,72.75,0.07,20.0,2.0,1.0,0.0,0,1,23,6,2,0,5.0,0.0,0.0,0.0,1.0,1.9148542155126764,0.7142857142857143,0.5357142857142857,1.201300001299301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Perfume,2026-04-18,Beauty,1.0,32.03,0.12,20.0,2.0,1.0,0.0,5,18,16,4,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Perfume,2026-04-28,Beauty,3.0,27.93,0.09,20.0,2.0,1.0,0.0,1,28,18,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.03571428571428571,0.18898223650460677,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Perfume,2026-05-08,Beauty,2.0,43.19,0.04,20.0,2.0,1.0,0.0,4,8,19,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285,0.5909368402852766,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Perfume,2026-05-20,Beauty,4.0,65.10499999999999,0.13,20.0,2.0,1.0,0.0,2,20,21,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.17857142857142858,0.6696362433535805,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Perfume,2026-05-23,Beauty,3.0,55.59,0.03,20.0,2.0,1.0,0.0,5,23,21,5,2,1,0.0,0.0,0.0,0.0,0.5714285714285714,1.5118578920369061,0.2857142857142857,0.32142857142857145,0.9833266074561464,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Perfume,2026-05-28,Beauty,2.0,58.24,0.02,20.0,2.0,1.0,0.0,3,28,22,5,2,0,0.0,0.0,0.0,0.0,0.42857142857142855,1.1338934190276777,0.5,0.32142857142857145,0.9833266074561464,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Pakistan,Running Shoes,2026-04-02,Apparel,7.0,116.87333333333333,0.1,20.0,2.0,1.0,0.0,3,2,14,4,2,0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7559289460184607,0.42857142857142855,0.5357142857142857,0.9993384054849679,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Pakistan,Running Shoes,2026-04-12,Apparel,4.0,26.645,0.12,20.0,2.0,1.0,0.0,6,12,15,4,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5714285714285714,1.5013221686128007,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Pakistan,Running Shoes,2026-04-15,Apparel,4.0,55.31,0.15,20.0,2.0,1.0,0.0,2,15,16,4,2,0,0.0,0.0,0.0,3.0,0.5714285714285714,1.511857892036912,0.7857142857142857,0.7142857142857143,1.6297498753135846,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Pakistan,Running Shoes,2026-04-16,Apparel,3.0,111.375,0.07,20.0,2.0,1.0,0.0,3,16,16,4,2,0,4.0,0.0,7.0,0.0,1.1428571428571428,1.9518001458970684,1.0714285714285714,0.75,1.6914819275153665,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Pakistan,Running Shoes,2026-04-17,Apparel,1.0,39.63,0.11,20.0,2.0,1.0,0.0,4,17,16,4,2,0,3.0,0.0,0.0,2.0,1.5714285714285714,1.9880595947760116,0.7857142857142857,0.8571428571428571,1.7366269075057554,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Pakistan,Running Shoes,2026-04-27,Apparel,3.0,126.65,0.11,20.0,2.0,1.0,0.0,0,27,18,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.6785714285714286,1.7008401285415191,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Pakistan,Running Shoes,2026-04-29,Apparel,3.0,50.24,0.13,20.0,2.0,1.0,0.0,2,29,18,4,2,0,0.0,0.0,4.0,0.0,0.42857142857142855,1.1338934190276861,0.7857142857142857,0.7857142857142857,1.7502834237608638,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Pakistan,Running Shoes,2026-05-03,Apparel,2.0,22.69,0.14,20.0,2.0,1.0,0.0,6,3,18,5,2,1,0.0,0.0,0.0,0.0,0.8571428571428571,1.463850109422803,0.42857142857142855,0.6428571428571429,1.3392724867071608,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Pakistan,Running Shoes,2026-05-16,Apparel,2.0,107.02,0.12,20.0,2.0,1.0,0.0,5,16,20,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.8544932592822015,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
