store_id,product_id,date,category,sales,price,Discount_Applied,safety_stock,lead_time_days,promotion,is_outlier
Pakistan,Denim Jeans,2026-04-30,Apparel,0.0,53.57,,20.0,2.0,0.0,0.0
Pakistan,Denim Jeans,2026-05-01,Apparel,3.0,127.16,0.11,20.0,2.0,1.0,0.0
Pakistan,Denim Jeans,2026-05-02,Apparel,0.0,127.16,,20.0,2.0,0.0,0.0
Pakistan,Denim Jeans,2026-05-03,Apparel,0.0,127.16,,20.0,2.0,0.0,0.0
Pakistan,Denim Jeans,2026-05-04,Apparel,0.0,127.16,,20.0,2.0,0.0,0.0
Pakistan,Denim Jeans,2026-05-05,Apparel,0.0,127.16,,20.0,2.0,0.0,0.0
Pakistan,Denim Jeans,2026-05-06,Apparel,0.0,127.16,,20.0,2.0,0.0,0.0
Pakistan,Denim Jeans,2026-05-07,Apparel,0.0,127.16,,20.0,2.0,0.0,0.0
Pakistan,Denim Jeans,2026-05-08,Apparel,2.0,52.92,0.14,20.0,2.0,1.0,0.0
Pakistan,Denim Jeans,2026-05-09,Apparel,3.0,117.77,0.14,20.0,2.0,1.0,0.0
Pakistan,Denim Jeans,2026-05-10,Apparel,0.0,117.77,,20.0,2.0,0.0,0.0
Pakistan,Denim Jeans,2026-05-11,Apparel,0.0,117.77,,20.0,2.0,0.0,0.0
Pakistan,Denim Jeans,2026-05-12,Apparel,0.0,117.77,,20.0,2.0,0.0,0.0
Pakistan,Denim Jeans,2026-05-13,Apparel,0.0,117.77,,20.0,2.0,0.0,0.0
Pakistan,Denim Jeans,2026-05-14,Apparel,0.0,117.77,,20.0,2.0,0.0,0.0
Pakistan,Denim Jeans,2026-05-15,Apparel,0.0,117.77,,20.0,2.0,0.0,0.0
Pakistan,Denim Jeans,2026-05-16,Apparel,6.0,135.235,0.12,20.0,2.0,1.0,0.0
Pakistan,Denim Jeans,2026-05-17,Apparel,1.0,106.32,0.07,20.0,2.0,1.0,0.0
Pakistan,Denim Jeans,2026-05-18,Apparel,1.0,40.49,0.01,20.0,2.0,1.0,0.0
Pakistan,Denim Jeans,2026-05-19,Apparel,3.0,72.78,0.0,20.0,2.0,0.0,0.0
Pakistan,Denim Jeans,2026-05-20,Apparel,0.0,72.78,,20.0,2.0,0.0,0.0
Pakistan,Denim Jeans,2026-05-21,Apparel,3.0,47.87,0.06,20.0,2.0,1.0,0.0
Pakistan,Denim Jeans,2026-05-22,Apparel,0.0,47.87,,20.0,2.0,0.0,0.0
Pakistan,Denim Jeans,2026-05-23,Apparel,0.0,47.87,,20.0,2.0,0.0,0.0
Pakistan,Denim Jeans,2026-05-24,Apparel,0.0,47.87,,20.0,2.0,0.0,0.0
Pakistan,Denim Jeans,2026-05-25,Apparel,0.0,47.87,,20.0,2.0,0.0,0.0
Pakistan,Denim Jeans,2026-05-26,Apparel,0.0,47.87,,20.0,2.0,0.0,0.0
Pakistan,Denim Jeans,2026-05-27,Apparel,4.0,137.305,0.04,20.0,2.0,1.0,0.0
Pakistan,Denim Jeans,2026-05-28,Apparel,1.0,85.68,0.13,20.0,2.0,1.0,0.0
Pakistan,Denim Jeans,2026-05-29,Apparel,0.0,85.68,,20.0,2.0,0.0,0.0
Pakistan,Denim Jeans,2026-05-30,Apparel,2.0,56.99,0.03,20.0,2.0,1.0,0.0
Pakistan,Denim Jeans,2026-05-31,Apparel,0.0,56.99,,20.0,2.0,0.0,0.0
Pakistan,Denim Jeans,2026-06-01,Apparel,0.0,56.99,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-04-02,Sports,0.0,129.27,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-04-03,Sports,1.0,177.34,0.14,20.0,2.0,1.0,0.0
Pakistan,Dumbbell Set,2026-04-04,Sports,0.0,177.34,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-04-05,Sports,0.0,177.34,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-04-06,Sports,0.0,177.34,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-04-07,Sports,0.0,177.34,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-04-08,Sports,0.0,177.34,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-04-09,Sports,0.0,177.34,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-04-10,Sports,0.0,177.34,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-04-11,Sports,0.0,177.34,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-04-12,Sports,0.0,177.34,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-04-13,Sports,2.0,139.02499999999998,0.04,20.0,2.0,1.0,0.0
Pakistan,Dumbbell Set,2026-04-14,Sports,0.0,139.02499999999998,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-04-15,Sports,0.0,139.02499999999998,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-04-16,Sports,0.0,139.02499999999998,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-04-17,Sports,0.0,139.02499999999998,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-04-18,Sports,0.0,139.02499999999998,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-04-19,Sports,3.0,122.97,0.08,20.0,2.0,1.0,0.0
Pakistan,Dumbbell Set,2026-04-20,Sports,0.0,122.97,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-04-21,Sports,0.0,122.97,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-04-22,Sports,0.0,122.97,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-04-23,Sports,0.0,122.97,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-04-24,Sports,0.0,122.97,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-04-25,Sports,1.0,80.14,0.14,20.0,2.0,1.0,0.0
Pakistan,Dumbbell Set,2026-04-26,Sports,0.0,80.14,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-04-27,Sports,0.0,80.14,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-04-28,Sports,0.0,80.14,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-04-29,Sports,0.0,80.14,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-04-30,Sports,0.0,80.14,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-01,Sports,0.0,80.14,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-02,Sports,0.0,80.14,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-03,Sports,0.0,80.14,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-04,Sports,0.0,80.14,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-05,Sports,0.0,80.14,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-06,Sports,0.0,80.14,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-07,Sports,0.0,80.14,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-08,Sports,0.0,80.14,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-09,Sports,0.0,80.14,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-10,Sports,0.0,80.14,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-11,Sports,0.0,80.14,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-12,Sports,0.0,80.14,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-13,Sports,2.0,104.18,0.03,20.0,2.0,1.0,0.0
Pakistan,Dumbbell Set,2026-05-14,Sports,0.0,104.18,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-15,Sports,0.0,104.18,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-16,Sports,0.0,104.18,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-17,Sports,0.0,104.18,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-18,Sports,3.0,134.21,0.09,20.0,2.0,1.0,0.0
Pakistan,Dumbbell Set,2026-05-19,Sports,3.0,86.86,0.01,20.0,2.0,1.0,0.0
Pakistan,Dumbbell Set,2026-05-20,Sports,0.0,86.86,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-21,Sports,0.0,86.86,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-22,Sports,0.0,86.86,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-23,Sports,0.0,86.86,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-24,Sports,0.0,86.86,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-25,Sports,0.0,86.86,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-26,Sports,0.0,86.86,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-27,Sports,0.0,86.86,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-28,Sports,0.0,86.86,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-29,Sports,0.0,86.86,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-05-30,Sports,3.0,43.27,0.06,20.0,2.0,1.0,0.0
Pakistan,Dumbbell Set,2026-05-31,Sports,0.0,43.27,,20.0,2.0,0.0,0.0
Pakistan,Dumbbell Set,2026-06-01,Sports,0.0,43.27,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-04-02,Beauty,0.0,53.19,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-04-03,Beauty,0.0,53.19,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-04-04,Beauty,0.0,53.19,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-04-05,Beauty,0.0,53.19,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-04-06,Beauty,0.0,53.19,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-04-07,Beauty,0.0,53.19,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-04-08,Beauty,0.0,53.19,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-04-09,Beauty,0.0,53.19,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-04-10,Beauty,3.0,42.29,0.13,20.0,2.0,1.0,0.0
Pakistan,Face Wash,2026-04-11,Beauty,0.0,42.29,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-04-12,Beauty,0.0,42.29,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-04-13,Beauty,0.0,42.29,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-04-14,Beauty,0.0,42.29,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-04-15,Beauty,0.0,42.29,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-04-16,Beauty,2.0,55.82,0.08,20.0,2.0,1.0,0.0
Pakistan,Face Wash,2026-04-17,Beauty,0.0,55.82,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-04-18,Beauty,0.0,55.82,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-04-19,Beauty,0.0,55.82,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-04-20,Beauty,0.0,55.82,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-04-21,Beauty,0.0,55.82,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-04-22,Beauty,0.0,55.82,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-04-23,Beauty,0.0,55.82,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-04-24,Beauty,0.0,55.82,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-04-25,Beauty,0.0,55.82,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-04-26,Beauty,0.0,55.82,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-04-27,Beauty,0.0,55.82,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-04-28,Beauty,0.0,55.82,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-04-29,Beauty,2.0,7.89,0.15,20.0,2.0,1.0,0.0
Pakistan,Face Wash,2026-04-30,Beauty,0.0,7.89,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-05-01,Beauty,0.0,7.89,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-05-02,Beauty,0.0,7.89,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-05-03,Beauty,2.0,76.93,0.14,20.0,2.0,1.0,0.0
Pakistan,Face Wash,2026-05-04,Beauty,0.0,76.93,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-05-05,Beauty,0.0,76.93,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-05-06,Beauty,0.0,76.93,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-05-07,Beauty,5.0,54.635,0.03,20.0,2.0,1.0,1.0
Pakistan,Face Wash,2026-05-08,Beauty,0.0,54.635,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-05-09,Beauty,0.0,54.635,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-05-10,Beauty,0.0,54.635,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-05-11,Beauty,2.0,35.4,0.02,20.0,2.0,1.0,0.0
Pakistan,Face Wash,2026-05-12,Beauty,2.0,37.8,0.11,20.0,2.0,1.0,0.0
Pakistan,Face Wash,2026-05-13,Beauty,0.0,37.8,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-05-14,Beauty,2.0,62.4,0.11,20.0,2.0,1.0,0.0
Pakistan,Face Wash,2026-05-15,Beauty,2.0,25.09,0.1,20.0,2.0,1.0,0.0
Pakistan,Face Wash,2026-05-16,Beauty,0.0,25.09,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-05-17,Beauty,0.0,25.09,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-05-18,Beauty,1.0,55.74,0.09,20.0,2.0,1.0,0.0
Pakistan,Face Wash,2026-05-19,Beauty,0.0,55.74,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-05-20,Beauty,0.0,55.74,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-05-21,Beauty,0.0,55.74,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-05-22,Beauty,0.0,55.74,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-05-23,Beauty,0.0,55.74,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-05-24,Beauty,0.0,55.74,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-05-25,Beauty,0.0,55.74,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-05-26,Beauty,2.0,67.0,0.1,20.0,2.0,1.0,0.0
Pakistan,Face Wash,2026-05-27,Beauty,0.0,67.0,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-05-28,Beauty,0.0,67.0,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-05-29,Beauty,0.0,67.0,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-05-30,Beauty,0.0,67.0,,20.0,2.0,0.0,0.0
Pakistan,Face Wash,2026-05-31,Beauty,3.0,71.02,0.09,20.0,2.0,1.0,0.0
Pakistan,Face Wash,2026-06-01,Beauty,0.0,71.02,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-02,Sports,1.0,22.31,0.11,20.0,2.0,1.0,0.0
Pakistan,Football,2026-04-03,Sports,0.0,22.31,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-04,Sports,0.0,22.31,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-05,Sports,0.0,22.31,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-06,Sports,0.0,22.31,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-07,Sports,0.0,22.31,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-08,Sports,0.0,22.31,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-09,Sports,0.0,22.31,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-10,Sports,0.0,22.31,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-11,Sports,0.0,22.31,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-12,Sports,0.0,22.31,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-13,Sports,0.0,22.31,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-14,Sports,0.0,22.31,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-15,Sports,0.0,22.31,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-16,Sports,0.0,22.31,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-17,Sports,0.0,22.31,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-18,Sports,0.0,22.31,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-19,Sports,1.0,190.38,0.03,20.0,2.0,1.0,0.0
Pakistan,Football,2026-04-20,Sports,0.0,190.38,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-21,Sports,0.0,190.38,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-22,Sports,0.0,190.38,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-23,Sports,0.0,190.38,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-24,Sports,0.0,190.38,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-25,Sports,0.0,190.38,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-26,Sports,0.0,190.38,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-27,Sports,0.0,190.38,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-28,Sports,0.0,190.38,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-29,Sports,0.0,190.38,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-04-30,Sports,1.0,179.64,0.11,20.0,2.0,1.0,0.0
Pakistan,Football,2026-05-01,Sports,0.0,179.64,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-02,Sports,0.0,179.64,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-03,Sports,0.0,179.64,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-04,Sports,3.0,162.82,0.07,20.0,2.0,1.0,0.0
Pakistan,Football,2026-05-05,Sports,0.0,162.82,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-06,Sports,0.0,162.82,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-07,Sports,0.0,162.82,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-08,Sports,0.0,162.82,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-09,Sports,0.0,162.82,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-10,Sports,0.0,162.82,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-11,Sports,0.0,162.82,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-12,Sports,0.0,162.82,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-13,Sports,0.0,162.82,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-14,Sports,0.0,162.82,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-15,Sports,0.0,162.82,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-16,Sports,0.0,162.82,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-17,Sports,0.0,162.82,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-18,Sports,0.0,162.82,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-19,Sports,0.0,162.82,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-20,Sports,0.0,162.82,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-21,Sports,0.0,162.82,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-22,Sports,2.0,83.44,0.07,20.0,2.0,1.0,0.0
Pakistan,Football,2026-05-23,Sports,0.0,83.44,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-24,Sports,0.0,83.44,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-25,Sports,0.0,83.44,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-26,Sports,0.0,83.44,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-27,Sports,2.0,152.4,0.08,20.0,2.0,1.0,0.0
Pakistan,Football,2026-05-28,Sports,0.0,152.4,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-29,Sports,0.0,152.4,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-30,Sports,0.0,152.4,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-05-31,Sports,0.0,152.4,,20.0,2.0,0.0,0.0
Pakistan,Football,2026-06-01,Sports,0.0,152.4,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-04-02,Apparel,2.0,138.67,0.06,20.0,2.0,1.0,0.0
Pakistan,Formal Shirt,2026-04-03,Apparel,0.0,138.67,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-04-04,Apparel,0.0,138.67,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-04-05,Apparel,0.0,138.67,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-04-06,Apparel,0.0,138.67,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-04-07,Apparel,0.0,138.67,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-04-08,Apparel,2.0,111.59,0.03,20.0,2.0,1.0,0.0
Pakistan,Formal Shirt,2026-04-09,Apparel,0.0,111.59,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-04-10,Apparel,0.0,111.59,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-04-11,Apparel,0.0,111.59,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-04-12,Apparel,0.0,111.59,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-04-13,Apparel,0.0,111.59,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-04-14,Apparel,0.0,111.59,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-04-15,Apparel,1.0,147.29,0.1,20.0,2.0,1.0,0.0
Pakistan,Formal Shirt,2026-04-16,Apparel,0.0,147.29,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-04-17,Apparel,0.0,147.29,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-04-18,Apparel,0.0,147.29,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-04-19,Apparel,0.0,147.29,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-04-20,Apparel,0.0,147.29,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-04-21,Apparel,2.0,19.87,0.05,20.0,2.0,1.0,0.0
Pakistan,Formal Shirt,2026-04-22,Apparel,0.0,19.87,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-04-23,Apparel,2.0,84.53,0.03,20.0,2.0,1.0,0.0
Pakistan,Formal Shirt,2026-04-24,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-04-25,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-04-26,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-04-27,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-04-28,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-04-29,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-04-30,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-01,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-02,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-03,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-04,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-05,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-06,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-07,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-08,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-09,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-10,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-11,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-12,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-13,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-14,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-15,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-16,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-17,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-18,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-19,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-20,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-21,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-22,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-23,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-24,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-25,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-26,Apparel,0.0,84.53,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-27,Apparel,2.0,66.99,0.11,20.0,2.0,1.0,0.0
Pakistan,Formal Shirt,2026-05-28,Apparel,2.0,109.52,0.04,20.0,2.0,1.0,0.0
Pakistan,Formal Shirt,2026-05-29,Apparel,0.0,109.52,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-30,Apparel,0.0,109.52,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-05-31,Apparel,0.0,109.52,,20.0,2.0,0.0,0.0
Pakistan,Formal Shirt,2026-06-01,Apparel,0.0,109.52,,20.0,2.0,0.0,0.0
Pakistan,Gaming Laptop,2026-04-02,Electronics,0.0,1462.59,,20.0,2.0,0.0,0.0
Pakistan,Gaming Laptop,2026-04-03,Electronics,0.0,1462.59,,20.0,2.0,0.0,0.0
